CustomerID;Age;Gender;Income;CampaignChannel;CampaignType;AdSpend;ClickThroughRate;ConversionRate;WebsiteVisits;PagesPerVisit;TimeOnSite;SocialShares;EmailOpens;EmailClicks;PreviousPurchases;LoyaltyPoints;AdvertisingPlatform;AdvertisingTool;Conversion
13894;47;Female;31603,00;Referral;Consideration;5872,84;0,21;0,11;10;1,95;0,59;88;1;1;6;4764;IsConfid;ToolConfid;0
13895;50;Female;88024,00;Email;Consideration;3480,56;0,24;0,07;19;1,27;2,65;16;3;1;9;2270;IsConfid;ToolConfid;0
13896;69;Male;110728,00;PPC;Awareness;8588,25;0,25;0,15;30;1,84;7,16;21;3;9;6;2434;IsConfid;ToolConfid;1
13897;26;Male;48897,00;SEO;Retention;9886,59;0,25;0,19;15;1,97;13,00;33;10;5;5;3236;IsConfid;ToolConfid;1
13898;64;Female;38802,00;Referral;Retention;3498,65;0,25;0,14;35;1,99;3,77;32;9;4;8;2038;IsConfid;ToolConfid;1
13899;18;Female;36411,00;Referral;Consideration;7080,10;0,20;0,08;38;2,71;0,99;24;4;5;1;2467;IsConfid;ToolConfid;1
13900;61;Female;80399,00;Referral;Awareness;6609,12;0,13;0,12;10;5,49;6,48;13;8;9;7;4865;IsConfid;ToolConfid;1
13901;52;Female;115202,00;Email;Consideration;2025,18;0,20;0,18;19;3,57;1,47;49;6;2;7;4565;IsConfid;ToolConfid;1
13902;28;Female;126511,00;Referral;Consideration;9188,29;0,25;0,06;25;8,74;8,48;29;11;6;4;1193;IsConfid;ToolConfid;1
13903;51;Female;80692,00;Referral;Retention;2074,48;0,11;0,03;48;8,89;1,31;85;4;9;5;1518;IsConfid;ToolConfid;1
13904;33;Female;77676,00;Email;Conversion;7395,88;0,10;0,03;25;9,28;0,74;21;2;3;8;2373;IsConfid;ToolConfid;1
13905;26;Female;32770,00;Referral;Conversion;3541,34;0,11;0,10;41;5,24;14,18;82;7;1;1;4119;IsConfid;ToolConfid;1
13906;49;Male;93513,00;PPC;Retention;3734,11;0,17;0,15;46;7,97;10,15;3;19;6;6;727;IsConfid;ToolConfid;1
13907;32;Female;57429,00;PPC;Awareness;4608,95;0,03;0,13;5;6,32;2,23;71;2;3;4;368;IsConfid;ToolConfid;0
13908;29;Female;117567,00;Email;Retention;8658,63;0,24;0,10;44;2,30;8,57;44;3;0;7;1528;IsConfid;ToolConfid;1
13909;50;Female;145041,00;PPC;Awareness;1488,49;0,05;0,15;34;6,72;4,25;73;11;8;8;3361;IsConfid;ToolConfid;1
13910;62;Male;79429,00;SEO;Retention;640,24;0,05;0,13;7;8,53;11,54;27;0;0;3;4146;IsConfid;ToolConfid;0
13911;31;Female;90085,00;Referral;Awareness;4080,20;0,07;0,13;6;4,13;12,31;53;7;0;6;3206;IsConfid;ToolConfid;1
13912;25;Female;40337,00;SEO;Consideration;650,29;0,18;0,05;36;7,72;7,86;57;8;6;0;1896;IsConfid;ToolConfid;1
13913;25;Female;112901,00;PPC;Consideration;6907,25;0,09;0,07;49;7,97;6,44;84;2;6;9;3638;IsConfid;ToolConfid;1
13914;44;Male;106181,00;Email;Awareness;7627,22;0,12;0,08;15;6,79;5,10;64;5;8;0;4731;IsConfid;ToolConfid;1
13915;29;Female;133333,00;Email;Retention;8561,65;0,28;0,16;8;8,95;0,98;36;19;4;1;4341;IsConfid;ToolConfid;1
13916;18;Female;44507,00;SEO;Consideration;7464,04;0,26;0,16;10;2,30;8,63;53;8;1;3;3605;IsConfid;ToolConfid;1
13917;60;Female;79596,00;PPC;Retention;9171,88;0,26;0,06;20;8,59;7,88;97;1;7;8;2606;IsConfid;ToolConfid;1
13918;57;Male;90509,00;Referral;Conversion;7508,18;0,18;0,02;45;6,50;3,59;10;2;2;6;3700;IsConfid;ToolConfid;1
13919;59;Female;28436,00;PPC;Consideration;9367,15;0,26;0,16;6;8,70;8,21;15;13;4;6;2260;IsConfid;ToolConfid;1
13920;68;Male;30086,00;PPC;Retention;2011,80;0,24;0,09;11;5,79;7,28;77;12;5;5;1882;IsConfid;ToolConfid;1
13921;28;Male;103276,00;Email;Retention;5048,65;0,29;0,05;39;3,95;4,28;64;13;2;3;2156;IsConfid;ToolConfid;1
13922;56;Female;111054,00;Social Media;Conversion;9939,91;0,03;0,03;20;9,07;11,27;94;13;5;8;4791;IsConfid;ToolConfid;1
13923;60;Female;39851,00;Referral;Retention;6847,62;0,02;0,01;4;8,90;4,07;43;16;4;5;1684;IsConfid;ToolConfid;1
13924;48;Female;59732,00;Referral;Awareness;8798,55;0,06;0,09;5;3,41;7,04;42;14;6;0;4584;IsConfid;ToolConfid;1
13925;34;Female;34842,00;Email;Consideration;400,90;0,28;0,07;42;7,70;8,23;75;11;9;5;3413;IsConfid;ToolConfid;1
13926;50;Male;148928,00;PPC;Awareness;8730,40;0,19;0,14;25;1,82;12,26;26;6;1;9;877;IsConfid;ToolConfid;1
13927;49;Female;141755,00;Email;Conversion;7007,36;0,13;0,20;28;1,77;6,60;80;8;7;2;424;IsConfid;ToolConfid;1
13928;46;Male;146072,00;PPC;Awareness;1790,48;0,16;0,05;2;5,60;3,50;79;11;5;0;4441;IsConfid;ToolConfid;0
13929;38;Female;115490,00;Social Media;Retention;354,24;0,25;0,06;10;1,32;0,71;0;16;0;0;1432;IsConfid;ToolConfid;0
13930;38;Female;21745,00;Social Media;Conversion;2673,27;0,28;0,07;22;4,90;4,15;29;18;1;1;2050;IsConfid;ToolConfid;1
13931;57;Female;32697,00;SEO;Conversion;9166,16;0,22;0,10;24;8,12;11,38;63;6;2;5;4230;IsConfid;ToolConfid;1
13932;40;Female;112469,00;PPC;Awareness;6714,52;0,23;0,14;11;9,01;12,40;36;15;2;8;565;IsConfid;ToolConfid;1
13933;23;Female;23879,00;Email;Conversion;9202,74;0,10;0,08;0;3,29;9,21;22;2;9;1;887;IsConfid;ToolConfid;1
13934;39;Female;105697,00;Email;Awareness;4516,89;0,15;0,03;3;1,69;14,25;26;18;2;4;3758;IsConfid;ToolConfid;0
13935;67;Male;38499,00;Email;Awareness;9372,61;0,27;0,15;0;6,68;8,07;79;18;4;7;4662;IsConfid;ToolConfid;1
13936;55;Male;108177,00;SEO;Awareness;4683,30;0,24;0,16;5;3,38;7,45;87;19;8;0;1340;IsConfid;ToolConfid;1
13937;54;Female;55035,00;Referral;Conversion;2122,12;0,21;0,06;33;1,21;12,58;27;19;5;3;4512;IsConfid;ToolConfid;1
13938;62;Female;38651,00;Email;Conversion;1598,80;0,03;0,04;26;2,18;2,92;29;7;8;0;1123;IsConfid;ToolConfid;0
13939;68;Male;95224,00;Social Media;Consideration;9938,74;0,02;0,11;44;9,45;0,72;89;4;2;5;4773;IsConfid;ToolConfid;1
13940;25;Male;133369,00;Email;Awareness;3405,24;0,05;0,05;15;8,88;13,29;87;13;8;8;641;IsConfid;ToolConfid;1
13941;58;Female;96524,00;Email;Awareness;1684,52;0,18;0,08;10;8,47;8,24;94;18;3;7;3310;IsConfid;ToolConfid;1
13942;66;Female;109006,00;Email;Awareness;183,24;0,17;0,16;13;4,06;11,30;88;11;6;5;4981;IsConfid;ToolConfid;1
13943;52;Male;57249,00;Referral;Awareness;2927,14;0,28;0,05;37;7,43;9,62;50;8;0;2;2164;IsConfid;ToolConfid;1
13944;68;Male;43849,00;Email;Awareness;8902,25;0,21;0,16;47;9,61;10,13;1;5;9;1;1837;IsConfid;ToolConfid;1
13945;28;Female;119233,00;Referral;Awareness;5386,69;0,10;0,14;48;6,11;9,02;70;3;2;7;2782;IsConfid;ToolConfid;1
13946;41;Female;93309,00;Referral;Awareness;6361,11;0,06;0,05;9;4,00;11,02;86;0;3;1;1452;IsConfid;ToolConfid;1
13947;66;Male;121628,00;SEO;Consideration;9231,67;0,26;0,11;12;8,19;2,15;92;4;7;1;4275;IsConfid;ToolConfid;1
13948;38;Male;49076,00;Social Media;Consideration;5177,12;0,14;0,13;44;4,87;4,14;34;8;0;8;2828;IsConfid;ToolConfid;1
13949;68;Female;90123,00;Email;Retention;8398,97;0,20;0,05;33;6,20;7,45;93;6;6;5;133;IsConfid;ToolConfid;1
13950;19;Female;53124,00;Email;Awareness;3305,95;0,17;0,04;32;5,87;10,89;28;17;3;1;3164;IsConfid;ToolConfid;1
13951;57;Female;35787,00;Email;Awareness;9773,31;0,04;0,11;32;2,96;4,97;30;1;2;4;4824;IsConfid;ToolConfid;0
13952;36;Female;73462,00;Referral;Consideration;880,26;0,03;0,14;38;1,01;12,20;41;7;7;9;838;IsConfid;ToolConfid;1
13953;56;Male;105984,00;PPC;Consideration;7275,81;0,12;0,10;12;9,99;1,45;65;4;4;9;4106;IsConfid;ToolConfid;1
13954;45;Female;91035,00;Social Media;Awareness;6639,61;0,11;0,02;16;4,75;11,97;50;4;5;6;2111;IsConfid;ToolConfid;1
13955;34;Female;23841,00;Email;Awareness;1997,55;0,21;0,19;8;3,55;10,64;78;6;1;9;4027;IsConfid;ToolConfid;1
13956;23;Male;64890,00;PPC;Consideration;3949,56;0,19;0,14;12;7,89;1,45;15;11;0;4;2133;IsConfid;ToolConfid;1
13957;36;Female;147727,00;PPC;Consideration;3197,01;0,29;0,13;15;6,33;0,96;7;12;6;9;2247;IsConfid;ToolConfid;1
13958;55;Female;45402,00;PPC;Retention;1035,48;0,26;0,13;36;8,92;12,68;60;3;7;3;2230;IsConfid;ToolConfid;1
13959;45;Male;140021,00;Social Media;Retention;5889,40;0,15;0,09;29;8,03;2,60;91;8;2;4;3928;IsConfid;ToolConfid;1
13960;19;Male;131713,00;PPC;Awareness;9937,33;0,16;0,20;38;3,54;4,17;39;7;5;8;1669;IsConfid;ToolConfid;1
13961;55;Male;108591,00;Email;Consideration;5639,92;0,21;0,04;32;6,33;13,50;80;13;0;4;24;IsConfid;ToolConfid;1
13962;54;Male;125363,00;Email;Retention;5498,07;0,04;0,15;39;5,52;5,47;56;5;3;0;395;IsConfid;ToolConfid;1
13963;68;Female;86201,00;SEO;Awareness;499,11;0,30;0,09;5;9,60;8,19;77;0;1;5;1095;IsConfid;ToolConfid;1
13964;69;Female;117807,00;Referral;Retention;1478,28;0,16;0,18;11;3,16;0,95;84;5;0;8;2645;IsConfid;ToolConfid;1
13965;21;Female;43237,00;PPC;Retention;5180,87;0,27;0,15;1;3,55;8,75;49;15;2;0;2434;IsConfid;ToolConfid;1
13966;39;Male;62988,00;Referral;Retention;9853,27;0,29;0,12;32;9,28;10,85;26;16;1;4;4347;IsConfid;ToolConfid;1
13967;43;Female;113803,00;Referral;Conversion;8778,42;0,18;0,19;14;5,12;8,69;84;4;4;7;3401;IsConfid;ToolConfid;1
13968;66;Female;96310,00;Referral;Awareness;3468,07;0,04;0,18;16;5,12;12,23;31;12;8;1;2659;IsConfid;ToolConfid;1
13969;60;Female;20553,00;Referral;Retention;5475,74;0,18;0,02;34;8,81;11,76;79;17;7;0;4820;IsConfid;ToolConfid;1
13970;53;Male;33860,00;Referral;Awareness;5571,75;0,18;0,05;30;3,66;7,45;27;18;1;3;3132;IsConfid;ToolConfid;1
13971;30;Male;110439,00;Email;Awareness;6885,07;0,24;0,14;29;7,27;9,85;28;10;6;3;4252;IsConfid;ToolConfid;1
13972;69;Male;27045,00;Social Media;Consideration;6909,04;0,02;0,19;37;7,49;4,51;48;11;2;0;2913;IsConfid;ToolConfid;1
13973;49;Female;94916,00;PPC;Awareness;7918,95;0,15;0,09;15;4,98;5,70;35;7;5;7;104;IsConfid;ToolConfid;1
13974;34;Female;76435,00;PPC;Retention;347,21;0,28;0,02;41;4,01;9,52;23;12;8;3;4469;IsConfid;ToolConfid;1
13975;58;Female;118453,00;Email;Awareness;9442,43;0,30;0,13;44;7,72;10,08;84;14;2;3;970;IsConfid;ToolConfid;1
13976;53;Female;52261,00;Email;Consideration;793,61;0,07;0,05;39;3,30;1,74;38;10;9;2;4783;IsConfid;ToolConfid;1
13977;63;Male;134677,00;Referral;Conversion;4813,99;0,26;0,11;16;8,37;12,38;49;5;9;7;2573;IsConfid;ToolConfid;1
13978;36;Female;98879,00;Social Media;Conversion;9203,83;0,05;0,08;6;4,75;9,74;7;17;1;7;748;IsConfid;ToolConfid;1
13979;52;Female;147632,00;PPC;Consideration;4927,92;0,25;0,12;4;1,17;5,25;91;15;1;2;2960;IsConfid;ToolConfid;1
13980;63;Male;22853,00;SEO;Retention;730,00;0,09;0,19;39;6,12;3,78;81;5;4;6;4035;IsConfid;ToolConfid;1
13981;57;Male;95664,00;Email;Retention;2369,48;0,29;0,10;26;2,75;9,24;82;4;5;1;2088;IsConfid;ToolConfid;1
13982;45;Female;130884,00;SEO;Retention;5828,80;0,21;0,02;0;5,20;10,59;18;13;3;3;4217;IsConfid;ToolConfid;1
13983;18;Male;68022,00;PPC;Awareness;969,83;0,13;0,12;1;8,28;13,96;37;9;5;2;2903;IsConfid;ToolConfid;1
13984;59;Male;22736,00;Email;Conversion;4294,41;0,09;0,07;3;2,71;3,18;43;3;3;0;363;IsConfid;ToolConfid;0
13985;35;Female;53724,00;PPC;Retention;3358,02;0,08;0,16;0;2,87;7,79;25;8;4;7;240;IsConfid;ToolConfid;0
13986;65;Female;31440,00;Email;Conversion;8170,56;0,21;0,10;28;5,26;14,35;69;1;6;3;4180;IsConfid;ToolConfid;1
13987;57;Male;90716,00;PPC;Consideration;1190,31;0,27;0,15;20;5,29;13,69;48;14;5;2;2216;IsConfid;ToolConfid;1
13988;50;Female;50284,00;SEO;Conversion;6859,70;0,23;0,18;41;5,08;7,43;25;12;1;8;4676;IsConfid;ToolConfid;1
13989;29;Female;126911,00;Social Media;Retention;4125,23;0,25;0,08;34;7,25;8,50;91;18;8;4;2988;IsConfid;ToolConfid;1
13990;25;Female;31646,00;Email;Conversion;5918,73;0,24;0,20;33;3,42;13,79;31;3;9;4;2542;IsConfid;ToolConfid;1
13991;41;Male;104565,00;SEO;Consideration;2134,76;0,29;0,04;38;3,34;0,97;33;12;4;2;1423;IsConfid;ToolConfid;1
13992;33;Female;105694,00;PPC;Conversion;6136,07;0,23;0,13;1;1,20;14,65;44;6;8;3;616;IsConfid;ToolConfid;1
13993;67;Female;34342,00;SEO;Awareness;6772,38;0,07;0,02;24;4,44;14,67;36;12;4;2;4358;IsConfid;ToolConfid;1
13994;21;Female;123317,00;Email;Consideration;795,29;0,24;0,05;5;2,76;14,19;88;0;2;1;498;IsConfid;ToolConfid;0
13995;55;Male;85620,00;SEO;Awareness;8261,01;0,10;0,13;7;6,32;14,50;85;8;6;3;4924;IsConfid;ToolConfid;1
13996;61;Male;84261,00;PPC;Awareness;8626,42;0,30;0,02;34;2,63;4,91;94;15;7;6;835;IsConfid;ToolConfid;1
13997;44;Female;147932,00;Referral;Retention;729,19;0,12;0,03;18;9,05;1,04;5;16;4;3;3923;IsConfid;ToolConfid;1
13998;26;Male;148397,00;Social Media;Retention;6071,56;0,09;0,07;8;8,64;4,62;30;18;8;1;2635;IsConfid;ToolConfid;1
13999;64;Female;21935,00;Social Media;Consideration;5980,71;0,08;0,12;32;7,89;5,51;64;15;2;3;2809;IsConfid;ToolConfid;1
14000;33;Male;116002,00;Referral;Retention;223,34;0,20;0,01;7;8,28;5,61;8;14;7;8;3153;IsConfid;ToolConfid;1
14001;29;Male;62376,00;Email;Conversion;3489,23;0,04;0,10;37;9,64;10,37;75;0;1;0;3266;IsConfid;ToolConfid;1
14002;48;Female;94798,00;SEO;Consideration;9692,37;0,29;0,13;31;3,88;13,02;20;13;9;6;2658;IsConfid;ToolConfid;1
14003;41;Male;97140,00;SEO;Retention;5598,96;0,10;0,09;22;9,82;3,72;66;10;0;8;4922;IsConfid;ToolConfid;1
14004;31;Female;62481,00;Referral;Retention;9338,80;0,10;0,02;33;9,01;6,99;41;14;6;2;382;IsConfid;ToolConfid;1
14005;62;Male;108669,00;Referral;Conversion;6788,88;0,02;0,13;22;4,26;5,99;45;19;9;8;2631;IsConfid;ToolConfid;1
14006;42;Female;136189,00;PPC;Awareness;381,07;0,08;0,13;45;8,78;11,59;4;17;4;8;3208;IsConfid;ToolConfid;1
14007;51;Female;114203,00;PPC;Conversion;869,36;0,13;0,11;31;9,08;5,11;36;3;6;4;1857;IsConfid;ToolConfid;1
14008;20;Male;75721,00;Social Media;Awareness;7249,57;0,12;0,14;0;1,32;1,32;76;3;2;8;4967;IsConfid;ToolConfid;0
14009;41;Female;120777,00;Email;Retention;5590,22;0,09;0,05;6;8,88;5,34;28;18;2;2;4947;IsConfid;ToolConfid;1
14010;59;Male;119039,00;Email;Awareness;1358,80;0,02;0,14;42;4,90;5,63;91;4;0;6;4078;IsConfid;ToolConfid;1
14011;26;Female;22838,00;Referral;Awareness;6179,22;0,10;0,04;47;8,30;12,42;48;1;2;5;2515;IsConfid;ToolConfid;1
14012;43;Female;55330,00;Social Media;Retention;8121,84;0,24;0,08;23;2,00;8,44;24;9;0;1;600;IsConfid;ToolConfid;1
14013;37;Male;98976,00;Social Media;Consideration;7554,53;0,14;0,02;1;2,55;8,09;9;16;3;8;2500;IsConfid;ToolConfid;1
14014;57;Female;122210,00;PPC;Conversion;2537,01;0,09;0,17;17;9,81;9,18;97;10;9;9;673;IsConfid;ToolConfid;1
14015;27;Female;119576,00;SEO;Retention;2656,13;0,10;0,11;18;4,75;8,64;14;10;4;3;2612;IsConfid;ToolConfid;1
14016;36;Female;123140,00;Email;Conversion;9681,59;0,17;0,19;41;8,19;10,38;29;10;9;7;801;IsConfid;ToolConfid;1
14017;20;Male;120166,00;Social Media;Conversion;8885,31;0,10;0,19;35;7,75;13,61;76;18;8;2;3816;IsConfid;ToolConfid;1
14018;41;Female;56994,00;PPC;Awareness;3251,54;0,19;0,20;27;8,07;13,21;58;10;0;4;188;IsConfid;ToolConfid;1
14019;22;Male;111875,00;PPC;Retention;8258,14;0,30;0,03;34;7,88;7,68;54;7;7;0;2432;IsConfid;ToolConfid;1
14020;20;Female;50384,00;PPC;Consideration;1701,21;0,02;0,13;31;9,23;12,78;54;2;3;8;2991;IsConfid;ToolConfid;1
14021;44;Male;65378,00;SEO;Conversion;2048,73;0,06;0,09;12;6,33;13,01;68;8;3;3;3471;IsConfid;ToolConfid;1
14022;33;Female;127318,00;Social Media;Conversion;1893,84;0,06;0,11;5;4,83;11,95;13;7;0;2;4968;IsConfid;ToolConfid;1
14023;66;Male;52643,00;Referral;Consideration;968,44;0,14;0,07;28;9,33;1,11;73;17;7;9;3474;IsConfid;ToolConfid;1
14024;32;Female;36926,00;Referral;Conversion;8561,31;0,02;0,02;9;4,21;10,10;97;17;4;9;1080;IsConfid;ToolConfid;1
14025;52;Female;58977,00;PPC;Retention;5830,19;0,15;0,14;39;6,68;5,04;94;10;2;1;3946;IsConfid;ToolConfid;1
14026;29;Female;137453,00;PPC;Consideration;2663,67;0,28;0,19;9;8,70;13,16;55;1;4;0;2342;IsConfid;ToolConfid;1
14027;58;Female;43652,00;SEO;Retention;8501,68;0,01;0,11;33;9,24;4,62;60;8;6;7;3071;IsConfid;ToolConfid;1
14028;61;Female;83295,00;PPC;Consideration;8046,20;0,12;0,07;19;9,54;13,82;4;18;8;8;3233;IsConfid;ToolConfid;1
14029;43;Female;30270,00;Social Media;Conversion;1099,42;0,23;0,19;46;6,94;9,42;5;14;8;6;3186;IsConfid;ToolConfid;1
14030;64;Female;102804,00;PPC;Consideration;6476,98;0,05;0,08;32;7,48;9,85;12;7;6;9;2544;IsConfid;ToolConfid;1
14031;51;Female;81630,00;PPC;Retention;7246,15;0,03;0,18;10;5,48;13,37;39;18;8;8;2804;IsConfid;ToolConfid;1
14032;40;Female;56417,00;Social Media;Consideration;7186,69;0,19;0,17;23;3,56;14,79;58;8;8;1;4596;IsConfid;ToolConfid;1
14033;48;Female;147390,00;Email;Conversion;7259,11;0,01;0,11;32;1,15;4,98;12;4;2;9;2953;IsConfid;ToolConfid;1
14034;67;Male;66894,00;Referral;Awareness;1777,63;0,24;0,14;21;3,00;1,79;45;7;4;4;642;IsConfid;ToolConfid;1
14035;37;Female;76042,00;PPC;Conversion;3219,36;0,03;0,14;47;9,82;10,99;96;0;1;8;939;IsConfid;ToolConfid;1
14036;29;Male;83253,00;Social Media;Conversion;8457,37;0,16;0,13;11;8,26;1,52;22;16;9;6;15;IsConfid;ToolConfid;1
14037;40;Female;68841,00;Referral;Awareness;8994,08;0,22;0,04;29;5,31;8,24;20;14;4;7;3621;IsConfid;ToolConfid;1
14038;21;Female;72723,00;SEO;Consideration;2863,97;0,08;0,14;31;4,09;5,51;71;14;6;0;2238;IsConfid;ToolConfid;1
14039;40;Female;40317,00;Email;Conversion;327,89;0,04;0,01;43;1,58;6,15;33;8;4;8;2440;IsConfid;ToolConfid;1
14040;65;Male;75008,00;PPC;Awareness;8611,69;0,06;0,14;18;1,09;3,91;52;6;7;5;2481;IsConfid;ToolConfid;1
14041;65;Male;56434,00;Email;Retention;3833,21;0,26;0,12;44;7,80;10,64;94;13;9;5;3205;IsConfid;ToolConfid;1
14042;18;Female;66125,00;PPC;Awareness;3361,69;0,21;0,06;39;9,87;8,79;30;0;1;7;2842;IsConfid;ToolConfid;1
14043;42;Male;100984,00;PPC;Conversion;3535,30;0,07;0,16;1;3,28;14,31;83;18;5;2;4151;IsConfid;ToolConfid;1
14044;19;Female;95449,00;PPC;Retention;4215,39;0,22;0,09;13;3,47;5,66;98;8;9;0;1166;IsConfid;ToolConfid;1
14045;47;Female;94102,00;Email;Conversion;3844,84;0,22;0,10;32;9,41;6,22;65;18;5;9;864;IsConfid;ToolConfid;1
14046;20;Female;117980,00;SEO;Awareness;5707,67;0,30;0,02;31;6,42;2,89;87;12;3;5;1559;IsConfid;ToolConfid;1
14047;38;Male;101141,00;Social Media;Retention;881,51;0,12;0,09;40;2,56;9,37;74;4;0;7;4790;IsConfid;ToolConfid;1
14048;42;Female;20557,00;Social Media;Conversion;9718,25;0,26;0,04;18;1,41;1,88;67;13;5;3;1047;IsConfid;ToolConfid;1
14049;37;Male;127776,00;SEO;Awareness;9370,87;0,14;0,06;13;6,07;14,54;25;17;8;5;3602;IsConfid;ToolConfid;1
14050;66;Female;64383,00;SEO;Retention;9350,63;0,27;0,06;3;5,07;13,70;13;4;0;3;2134;IsConfid;ToolConfid;1
14051;69;Male;26040,00;PPC;Conversion;8804,85;0,04;0,02;1;4,89;10,65;83;4;5;9;4726;IsConfid;ToolConfid;1
14052;39;Female;66652,00;PPC;Awareness;6637,23;0,06;0,10;9;9,72;5,10;99;19;3;2;4973;IsConfid;ToolConfid;1
14053;38;Male;119432,00;Social Media;Conversion;2288,97;0,26;0,11;28;3,37;5,66;24;3;8;5;4163;IsConfid;ToolConfid;1
14054;50;Female;136048,00;PPC;Conversion;589,89;0,25;0,12;14;5,39;1,76;73;4;8;0;618;IsConfid;ToolConfid;1
14055;69;Male;80941,00;PPC;Conversion;1083,28;0,10;0,10;30;2,92;4,08;98;1;6;4;1583;IsConfid;ToolConfid;1
14056;55;Female;107340,00;SEO;Consideration;3307,53;0,18;0,18;32;3,90;5,62;63;13;0;5;1732;IsConfid;ToolConfid;1
14057;32;Female;94828,00;Email;Conversion;5088,44;0,12;0,02;28;7,89;6,99;68;14;2;5;3193;IsConfid;ToolConfid;1
14058;63;Male;46110,00;Referral;Retention;9933,21;0,01;0,13;10;2,78;7,23;67;5;0;2;484;IsConfid;ToolConfid;0
14059;69;Female;25349,00;Referral;Awareness;4410,89;0,02;0,17;47;7,09;13,33;19;1;4;4;3889;IsConfid;ToolConfid;1
14060;32;Female;50374,00;PPC;Awareness;5294,00;0,03;0,02;44;2,17;7,02;86;8;6;2;2625;IsConfid;ToolConfid;1
14061;63;Male;104545,00;PPC;Consideration;6982,06;0,18;0,10;39;2,72;14,38;42;10;4;4;4201;IsConfid;ToolConfid;1
14062;42;Male;130623,00;Referral;Consideration;1889,27;0,09;0,12;8;1,21;1,72;4;4;2;2;3028;IsConfid;ToolConfid;0
14063;38;Female;62591,00;SEO;Consideration;9334,99;0,05;0,05;46;6,67;3,56;92;10;4;1;715;IsConfid;ToolConfid;0
14064;41;Male;20057,00;Referral;Conversion;5337,44;0,28;0,06;28;9,91;6,13;92;2;8;7;971;IsConfid;ToolConfid;1
14065;22;Male;144007,00;Referral;Conversion;2834,94;0,05;0,16;36;6,91;13,38;31;13;2;3;840;IsConfid;ToolConfid;1
14066;23;Male;94039,00;Referral;Retention;9357,58;0,21;0,12;20;9,31;2,27;85;8;9;7;2436;IsConfid;ToolConfid;1
14067;66;Female;113829,00;PPC;Awareness;6291,96;0,27;0,07;30;5,74;5,65;44;18;5;7;1809;IsConfid;ToolConfid;1
14068;60;Female;140536,00;PPC;Awareness;4888,53;0,06;0,16;21;7,12;2,13;42;16;1;5;376;IsConfid;ToolConfid;0
14069;65;Male;84578,00;Referral;Conversion;5843,54;0,07;0,15;17;9,33;11,72;70;16;3;5;3520;IsConfid;ToolConfid;1
14070;61;Female;128497,00;PPC;Awareness;7508,19;0,18;0,08;1;1,78;4,60;96;13;6;3;437;IsConfid;ToolConfid;1
14071;64;Female;39121,00;Referral;Conversion;1629,93;0,16;0,10;21;6,38;6,80;21;13;8;5;4179;IsConfid;ToolConfid;1
14072;40;Male;25493,00;SEO;Consideration;8661,82;0,16;0,14;36;6,18;12,35;40;9;3;5;787;IsConfid;ToolConfid;1
14073;21;Male;148758,00;PPC;Conversion;9599,12;0,17;0,08;19;1,30;2,93;57;6;9;9;1211;IsConfid;ToolConfid;1
14074;44;Female;122181,00;Email;Retention;5713,30;0,29;0,13;47;2,41;14,23;58;12;2;4;3898;IsConfid;ToolConfid;1
14075;35;Female;87818,00;PPC;Conversion;6854,48;0,03;0,06;47;5,97;6,21;27;2;6;9;232;IsConfid;ToolConfid;1
14076;38;Male;108706,00;SEO;Conversion;8612,35;0,23;0,07;3;5,48;5,29;84;5;1;5;1384;IsConfid;ToolConfid;1
14077;45;Female;129679,00;SEO;Awareness;3810,63;0,08;0,07;25;4,09;3,27;54;9;3;9;4711;IsConfid;ToolConfid;1
14078;52;Female;140196,00;PPC;Conversion;9929,03;0,12;0,19;19;7,28;7,28;50;4;4;4;2443;IsConfid;ToolConfid;1
14079;39;Male;21431,00;Social Media;Retention;6836,96;0,04;0,17;21;4,24;14,72;35;5;2;7;1733;IsConfid;ToolConfid;1
14080;57;Female;80469,00;Referral;Conversion;4297,59;0,14;0,12;42;7,92;7,62;67;7;4;3;4418;IsConfid;ToolConfid;1
14081;40;Female;82241,00;Referral;Conversion;6805,65;0,24;0,12;19;8,28;7,06;42;4;1;7;1829;IsConfid;ToolConfid;1
14082;20;Female;65294,00;SEO;Consideration;5264,63;0,04;0,02;28;6,80;0,61;5;9;7;7;4661;IsConfid;ToolConfid;1
14083;57;Female;120079,00;PPC;Conversion;1205,25;0,09;0,13;47;3,51;4,67;82;0;4;2;4318;IsConfid;ToolConfid;1
14084;67;Male;144198,00;Social Media;Conversion;7979,07;0,12;0,07;30;8,22;3,80;50;12;7;4;547;IsConfid;ToolConfid;1
14085;27;Female;106127,00;Email;Conversion;5687,32;0,04;0,13;22;3,27;1,07;52;4;2;6;3769;IsConfid;ToolConfid;1
14086;42;Female;31351,00;Referral;Retention;7978,87;0,23;0,17;43;3,73;6,97;10;18;1;9;1427;IsConfid;ToolConfid;1
14087;69;Female;52483,00;Social Media;Awareness;1633,63;0,24;0,02;37;6,48;2,47;49;15;8;7;2113;IsConfid;ToolConfid;1
14088;66;Male;51195,00;Referral;Consideration;5429,74;0,25;0,13;15;7,20;7,79;16;17;4;6;2127;IsConfid;ToolConfid;1
14089;25;Male;132943,00;PPC;Consideration;7689,58;0,18;0,12;18;4,34;7,09;45;18;7;6;1121;IsConfid;ToolConfid;1
